position,points,salary
WR,5,3700
WR,4.8,3300
WR,4.5,3000
WR,4.4,5800
WR,4,3600
WR,3.9,4000
WR,3.9,8600
WR,3.7,3800
WR,3.6,3000
WR,3.6,3500
WR,3.6,3200
WR,3.5,4200
WR,3.5,4300
WR,3.3,3000
WR,3.2,3400
WR,2.9,3600
WR,2.9,6400
WR,2.8,3000
WR,2.7,3400
WR,2.7,4300
WR,2.4,3000
WR,2.3,3000
WR,2.2,3000
WR,2.2,3200
WR,2.2,3900
WR,2.1,4200
WR,2,3200
WR,2,3600
WR,2,3000
WR,1.9,4300
WR,1.9,4000
WR,1.9,3000
WR,1.9,4400
WR,1.8,3600
WR,1.8,3000
WR,1.8,3000
WR,1.7,3100
WR,1.7,4500
WR,1.7,3000
WR,1.6,3300
WR,1.5,3000
WR,1.5,3000
WR,1.5,
WR,0.7,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,7800
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3700
WR,0,3400
WR,0,3000
WR,0,4300
WR,0,3000
WR,0,3000
WR,0,4900
WR,0,4300
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3100
WR,0,3800
WR,0,3900
WR,0,3600
WR,0,3000
WR,0,3000
WR,0,4100
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,4400
WR,0,3200
WR,0,3000
WR,-0.6,3000
WR,-1,
TE,15.5,4100
TE,14.1,2500
TE,13.6,3700
TE,13.1,7400
TE,12,2500
TE,10.9,2500
TE,9.6,3000
TE,9.4,2800
TE,9.3,3900
TE,8.5,2700
TE,8.3,3000
TE,8.3,2600
TE,8.1,6300
TE,7.5,2500
TE,7.3,2500
TE,7.1,2500
TE,6.8,2500
TE,6.7,2500
TE,6.2,3800
TE,6,3800
TE,5.9,2500
TE,5.3,3500
TE,5.3,2500
TE,5.2,2600
TE,5.2,6500
TE,5.1,2700
TE,5,2500
TE,4.7,2500
TE,4.4,2500
TE,4.3,2500
TE,4.3,5600
TE,4.1,5800
TE,3.8,2800
TE,3.8,2500
TE,3.7,3600
TE,3.6,3200
TE,3.5,2500
TE,3.4,2700
TE,3.4,3400
TE,3.4,2500
TE,3.2,2600
TE,2.9,2500
TE,2.6,2500
TE,2.1,2500
TE,1.9,3000
TE,1.9,4000
TE,1.8,2500
TE,1.8,5900
TE,1.7,2500
TE,1.6,2500
TE,1.6,2600
TE,1.2,3100
TE,1.2,2500
TE,0.9,2800
TE,0,2500
TE,0,2500
TE,0,2900
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,2500
TE,0,4200
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
Def,20,2700
Def,19,2600
Def,17,2600
Def,14,2400
Def,13,3100
Def,12,2700
Def,12,2000
Def,10,2500
Def,10,3400
Def,9,2000
Def,8,2200
Def,8,2900
Def,7,2500
Def,7,2200
Def,7,2000
Def,7,2800
Def,7,2400
Def,7,2200
Def,7,3000
Def,6,2100
Def,5,2100
Def,5,3600
Def,5,3300
Def,4,2800
Def,3,2300
Def,2,2400
Def,2,2500
Def,2,2300
Def,2,2600
Def,1,2200
Def,1,2700
Def,1,2100
QB,45.28,5000
QB,34.56,6800
QB,32.96,6400
QB,28.34,6000
QB,25.16,5100
QB,24.94,7500
QB,24.58,5400
QB,23.46,6100
QB,22.42,6200
QB,22.28,7200
QB,21.74,4900
QB,20.36,6500
QB,19.6,5600
QB,18.24,6900
QB,17.52,5800
QB,17.22,6700
QB,17,6600
QB,15.6,5300
QB,15.04,5600
QB,14.82,5400
QB,14.24,5600
QB,13.04,6700
QB,12.22,6000
QB,12.04,6500
QB,12.04,5700
QB,9.84,6300
QB,9.7,5500
QB,8.16,4700
QB,6.08,5900
QB,5.56,4400
QB,4.86,4600
QB,4.82,5200
QB,3.68,4500
QB,3.62,6300
QB,0.2,4500
QB,0,4400
QB,0,4000
QB,-0.54,4600
QB,-0.94,4200
RB,46.1,8500
RB,38.2,4500
RB,30.6,6800
RB,26.7,9300
RB,25.9,6100
RB,25.2,4900
RB,24.8,4700
RB,23.8,6700
RB,23.6,4700
RB,23.6,4400
RB,22,4900
RB,20.2,5500
RB,18.2,3000
RB,17.7,8800
RB,17.6,7700
RB,16.9,3200
RB,15.9,4900
RB,15.7,6300
RB,15.6,4000
RB,14.5,6400
RB,14.5,6200
RB,14.2,4200
RB,13.5,4500
RB,12.9,5100
RB,12.2,4000
RB,11.9,5200
RB,11.5,4400
RB,10.6,3000
RB,10.4,3900
RB,9.9,4500
RB,9.6,5900
RB,9.6,4000
RB,9.1,3700
RB,8.8,4500
RB,8.5,7100
RB,8.5,4200
RB,8.3,4800
RB,8,6600
RB,7.9,4200
RB,7.9,5600
RB,7.5,4700
RB,7.2,3800
RB,7.1,5800
RB,7.1,4500
RB,6.9,4100
RB,6.7,4400
RB,6.6,3000
RB,6.2,3000
RB,6.1,4600
RB,6.1,3000
RB,6.1,3700
RB,5,4500
RB,4.9,6900
RB,4.8,3700
RB,4.7,6000
RB,4.3,3000
RB,4.2,4800
RB,4.1,3300
RB,4.1,5400
RB,3.7,3900
RB,3.5,4200
RB,3.5,4600
RB,3.5,4700
RB,3.1,3000
RB,3.1,6000
RB,3.1,3000
RB,2.8,3600
RB,2.8,3800
RB,2.6,3600
RB,2.2,3000
RB,2.1,4100
RB,1.9,4400
RB,1.7,3000
RB,1.6,3000
RB,1.3,3600
RB,0.9,3000
RB,0.8,4000
RB,0.7,3500
RB,0.6,3000
RB,0.5,4600
RB,0.3,4000
RB,0.3,4900
RB,0.1,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3400
RB,0,3000
RB,0,3500
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3300
RB,0,3000
RB,0,4000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,-0.1,3400
RB,-0.3,4600
WR,45.3,6500
WR,42,7800
WR,34.6,4600
WR,32.5,5000
WR,32.2,4700
WR,31,7600
WR,30.7,6700
WR,29.6,4700
WR,27.8,7500
WR,25,7000
WR,24.3,8600
WR,21.4,4800
WR,20.9,6700
WR,20.6,5500
WR,20.3,4300
WR,20.2,7300
WR,19.9,5900
WR,19.8,7800
WR,19.6,3700
WR,19.2,6900
WR,18.3,5700
WR,18.3,4400
WR,17.9,3900
WR,17.8,5200
WR,15.6,6800
WR,15.1,8300
WR,14.9,4300
WR,14.9,3700
WR,14.8,3400
WR,14.6,6600
WR,14.3,3600
WR,14.3,5600
WR,14.1,6300
WR,14.1,3600
WR,13.9,3900
WR,13.7,3400
WR,13.6,3700
WR,13.5,5900
WR,13.5,3700
WR,13.1,4100
WR,13.1,3900
WR,12.8,5400
WR,12.2,5600
WR,10.2,5700
WR,10.1,3900
WR,10.1,6300
WR,9.8,4500
WR,9.4,6500
WR,8.8,4200
WR,8.7,5800
WR,8.4,3800
WR,7.9,3400
WR,7.5,4100
WR,7.3,3900
WR,7.3,6200
WR,7.1,3000
WR,7.1,5200
WR,6.8,3700
WR,6.8,3600
WR,6.6,4200
WR,6.5,3600
WR,6.2,3000
WR,6.2,3900
WR,6.2,5000
WR,6,3000
WR,5.8,3800
WR,5.7,3000
WR,5.7,3200
WR,5.6,3100
WR,5.6,3700
WR,5.3,3300
WR,5.3,5100
WR,5.1,5100
WR,4.8,3500
WR,4.8,3000
WR,4.1,4900
WR,4,3000
WR,3.8,3400
WR,3.4,4600
WR,3,4700
WR,3,3600
WR,2.9,3500
WR,2.8,7100
WR,2.8,3000
WR,2.7,3200
WR,2.7,3700
WR,2.5,3500
WR,2.5,3400
WR,2.4,4000
WR,2.4,3100
WR,2.1,3100
WR,2.1,6100
WR,2.1,4500
WR,2,5000
WR,2,3000
WR,1.9,4000
WR,1.7,3300
WR,1.6,3800
WR,1.6,
WR,1.6,3000
WR,1.5,3000
WR,1.4,3700
WR,0.8,3000
WR,0.3,4100
WR,0.1,3800
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3300
WR,0,3100
WR,0,3000
WR,0,3100
WR,0,3000
WR,0,3000
WR,0,4000
WR,0,3000
WR,0,3000
WR,0,3400
WR,0,3000
WR,0,3000
WR,0,3400
WR,0,4600
WR,0,3000
WR,0,4800
WR,0,3200
WR,0,3000
WR,0,6200
WR,0,3600
WR,0,3000
WR,0,4000
WR,0,3000
WR,0,3000
WR,0,3500
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,4200
WR,0,3500
WR,0,3200
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3400
WR,0,3000
WR,0,3000
WR,0,3000
WR,-1,3000
WR,-1,3000
WR,-1,3000
TE,30,3700
TE,27.3,6900
TE,22.5,2500
TE,15.1,3300
TE,14.8,4000
TE,14,3300
TE,12,3600
TE,9.8,6600
TE,9.2,4900
TE,9,2700
TE,8.4,3100
TE,8.1,4500
TE,7.4,3400
TE,7.4,3100
TE,7,2500
TE,6.2,2500
TE,6.1,2700
TE,5.7,2500
TE,5.7,2500
TE,5.6,2600
TE,5.5,3200
TE,5.4,2900
TE,5.3,5400
TE,4.9,3000
TE,4.9,2700
TE,4.8,2500
TE,4.3,3400
TE,4.1,2700
TE,4,2500
TE,3.8,4700
TE,3.8,2500
TE,3.7,2500
TE,3.4,2500
TE,3.1,2500
TE,2.9,2500
TE,2.8,4800
TE,2.6,2500
TE,2.5,4300
TE,2.5,2600
TE,2.5,2700
TE,2.4,2500
TE,2.3,2500
TE,2.3,2500
TE,2.2,2500
TE,2.2,2800
TE,2.1,2900
TE,2.1,2600
TE,1.9,3900
TE,1.9,2700
TE,1.9,2500
TE,1.7,2500
TE,1.7,2500
TE,1.6,6400
TE,1.6,2500
TE,1.5,2800
TE,1.4,2500
TE,1.4,3000
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,3500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,3000
TE,0,2700
TE,0,2800
TE,0,2800
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,3000
TE,0,2500
Def,26,2400
Def,18,3500
Def,17,3600
Def,17,3800
Def,16,2000
Def,14,2300
Def,13,3700
Def,13,2400
Def,13,2800
Def,12,3300
Def,12,2700
Def,12,3200
Def,11,3400
Def,11,2900
Def,10,3000
Def,10,2300
Def,8,3400
Def,8,2200
Def,8,2400
Def,7,2000
Def,7,2500
Def,7,3100
Def,7,3200
Def,6,2300
Def,6,2100
Def,5,2500
Def,5,2400
Def,4,2600
Def,1,2200
Def,0,3000
Def,-3,2800
Def,-4,3600
QB,36.1,6600
QB,33.62,9300
QB,31.88,8200
QB,30.08,7700
QB,28.38,6400
QB,26.52,8000
QB,26.38,5700
QB,26.36,6900
QB,24.48,6700
QB,24.2,9300
QB,22.72,6300
QB,22.12,8300
QB,22.08,5900
QB,21.62,6000
QB,21.52,7600
QB,19.14,8200
QB,15.3,5800
QB,14.52,5800
QB,14.12,5800
QB,14.08,5000
QB,12.58,7100
QB,10.76,6500
QB,10.48,8200
QB,9.74,5200
QB,7.46,5000
QB,7.36,6300
QB,6.8,5000
QB,5.9,8000
QB,2.84,5000
QB,0.36,5000
QB,0.1,5000
QB,0,5000
QB,0,5000
QB,-0.2,5000
QB,-0.2,5000
QB,-0.32,5000
RB,31.8,7400
RB,31.5,8300
RB,31,4500
RB,27.4,4500
RB,25.1,7800
RB,19.9,4700
RB,19.7,6200
RB,19.2,3000
RB,18.7,5000
RB,18,5500
RB,16.9,7400
RB,15.9,6200
RB,14.5,4900
RB,14.1,5000
RB,13.7,4100
RB,13.6,5500
RB,13.6,3400
RB,13.2,5800
RB,13.1,7500
RB,12.9,5600
RB,12.6,3100
RB,12.5,4800
RB,12.2,3400
RB,12,5300
RB,11.8,4600
RB,11.7,5000
RB,11.4,5600
RB,11.2,4500
RB,11,3000
RB,10.5,6100
RB,10,4200
RB,9.6,3500
RB,9.4,5400
RB,8.6,6000
RB,8.2,4200
RB,7.7,3000
RB,7.2,3500
RB,7.1,3000
RB,7,3500
RB,6.7,3200
RB,6.6,3000
RB,6.2,3000
RB,6.2,6500
RB,5.9,5200
RB,5.6,3000
RB,4.5,4500
RB,4.4,3000
RB,4.3,5400
RB,4,3000
RB,3.4,3900
RB,3.4,3000
RB,3.1,3000
RB,2.8,4600
RB,2.8,5800
RB,2.8,3000
RB,2.6,3200
RB,2.5,4200
RB,2.4,0
RB,2.3,3000
RB,2.3,3900
RB,2.2,3000
RB,2,3300
RB,1.7,7000
RB,1.5,3300
RB,1.4,3000
RB,1.3,3000
RB,1,3200
RB,0.2,3000
RB,0.2,3000
RB,0.2,3000
RB,0.2,3000
RB,0.1,3000
RB,0.1,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,-1,0
WR,35.9,5600
WR,35.8,7200
WR,35.78,7800
WR,33.3,6400
WR,30.5,4600
WR,27.9,5200
WR,26.9,3100
WR,26.5,5300
WR,25.7,4800
WR,24.2,3000
WR,22.6,4700
WR,20,5300
WR,19.8,6800
WR,18.6,5800
WR,18.4,3000
WR,18,4400
WR,17.4,4800
WR,17.3,5600
WR,16.9,4100
WR,16.5,4200
WR,16.4,3000
WR,15.9,0
WR,15.1,6600
WR,14.8,5600
WR,14.5,3000
WR,14.3,5100
WR,14.2,8300
WR,13.4,4000
WR,13.4,7900
WR,13.3,4500
WR,13.1,4400
WR,13,4700
WR,13,3000
WR,12.9,3600
WR,12.5,6000
WR,12.2,5100
WR,12.1,5700
WR,11.8,4000
WR,11.2,5000
WR,10.4,3800
WR,10.2,4500
WR,10,4800
WR,9.9,8100
WR,9.7,6300
WR,9.5,5300
WR,9.3,6400
WR,9,4200
WR,9,3000
WR,8.8,4400
WR,8.2,4700
WR,8.2,3500
WR,8.1,5300
WR,8,3000
WR,6.8,3100
WR,6.8,5500
WR,6.6,3200
WR,6.3,6500
WR,6.1,3000
WR,5.9,3000
WR,5.8,5600
WR,5.5,3000
WR,5.4,3000
WR,5.2,3000
WR,5,3000
WR,5,3000
WR,4.8,3000
WR,4.8,7100
WR,4.7,3000
WR,4.7,3500
WR,4.6,3100
WR,4.5,5000
WR,4.4,3000
WR,3.8,3000
WR,3.7,3000
WR,3.4,3900
WR,3.4,3000
WR,3.2,4600
WR,3.2,3000
WR,3.2,8500
WR,3.1,3000
WR,3,3000
WR,2.8,3100
WR,2.2,3000
WR,2.2,3000
WR,2.2,3000
WR,2.2,3800
WR,2.1,3000
WR,1.9,6100
WR,1.9,3000
WR,1.7,3000
WR,1.5,3000
WR,1.5,3000
WR,1.3,3500
WR,1.1,3000
WR,1,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,4300
WR,0,3000
WR,0,3500
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
TE,30.4,4600
TE,25.4,5700
TE,24.5,3900
TE,23.3,3700
TE,21.6,7500
TE,19.4,4900
TE,14.9,3000
TE,12.8,3500
TE,12.4,3000
TE,11.1,5700
TE,11.1,4200
TE,10.8,3000
TE,10.6,3400
TE,9,5400
TE,8.8,3000
TE,8.8,3000
TE,8.3,4100
TE,8.2,3300
TE,7.4,3000
TE,7.3,4000
TE,7.3,3000
TE,7.2,3000
TE,7.2,0
TE,6,4400
TE,5.8,3300
TE,5.2,3300
TE,5,5800
TE,4.9,3100
TE,4.8,3000
TE,3.9,3000
TE,3.5,3100
TE,3.4,3000
TE,3,3000
TE,2.8,4500
TE,2.7,0
TE,2.5,3000
TE,2.2,3000
TE,2,3000
TE,1.7,3000
TE,1.7,3000
TE,1.6,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3200
TE,0,3000
TE,0,3500
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3000
TE,0,3200
TE,0,3000
TE,0,3000
TE,0,3000
Def,26,2800
Def,19,3000
Def,17,3100
Def,16,2800
Def,15,2600
Def,13,3300
Def,10,3100
Def,10,3100
Def,9,2800
Def,9,2700
Def,8,3000
Def,7,2600
Def,7,3000
Def,6,2600
Def,5,2600
Def,4,2700
Def,4,2700
Def,3,2900
Def,1,2300
Def,1,3500
Def,-1,2900
Def,-1,3000
Def,-2,2200
Def,-3,2700
Def,-4,2900
Def,-4,3200
QB,31.44,5500
QB,27.9,5900
QB,27.44,4900
QB,26.66,6700
QB,25.58,7300
QB,25.44,6100
QB,24.76,6100
QB,23.52,5200
QB,22.42,6200
QB,20.08,6300
QB,19.42,6500
QB,18.72,7000
QB,18.36,4900
QB,18,5100
QB,17.7,6400
QB,17.14,4600
QB,16.9,5500
QB,16.36,4700
QB,16.32,6000
QB,15.24,4700
QB,14.8,4800
QB,11.76,4600
QB,10.32,4500
QB,9.72,4800
QB,9.28,5700
QB,5.34,5000
QB,3.48,5800
QB,0.3,4400
QB,0,4000
QB,-0.1,4200
QB,-0.1,4500
RB,32.2,6300
RB,25.6,4100
RB,25.6,3400
RB,24.4,8100
RB,21.5,5200
RB,20.7,5600
RB,20.4,6500
RB,20.3,4000
RB,19.5,4300
RB,18.1,3700
RB,17.4,4000
RB,15.3,9000
RB,13.8,3700
RB,13.7,5700
RB,13.6,5100
RB,13.4,4400
RB,12.1,6200
RB,11.7,3900
RB,11.6,5000
RB,11.3,3900
RB,11.2,4000
RB,10.7,3900
RB,10.4,6600
RB,10.1,8600
RB,9.9,3800
RB,9.4,4700
RB,9,3300
RB,8.9,7600
RB,8.3,4400
RB,7.4,4600
RB,7.4,3000
RB,7.1,6100
RB,6.4,4100
RB,6.2,4500
RB,6.1,5400
RB,6.1,4500
RB,5.7,3900
RB,5.6,4600
RB,5,3500
RB,4.9,3800
RB,4.6,3900
RB,4.6,3200
RB,4.4,3200
RB,4.4,3200
RB,3.9,4200
RB,3.7,4200
RB,3.7,4000
RB,3.4,3900
RB,3.1,6000
RB,3.1,3400
RB,3.1,3400
RB,2.9,4100
RB,2.5,3900
RB,2.5,8700
RB,2.4,4200
RB,1.9,3000
RB,1.9,3000
RB,1.8,3300
RB,1.6,3000
RB,1.4,3900
RB,1.3,4800
RB,1.1,3000
RB,1.1,5500
RB,1.1,3000
RB,1,3000
RB,0.9,3600
RB,0.7,5800
RB,0.6,3400
RB,0.4,3000
RB,0.4,3300
RB,0.3,3000
RB,0.1,3600
RB,0.1,3500
RB,0,4000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3100
RB,0,3000
RB,0,3000
RB,0,3200
RB,0,3000
RB,0,3000
RB,0,3700
RB,0,3000
RB,0,3000
RB,0,3200
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
WR,37.5,4900
WR,32.7,5600
WR,26.8,6900
WR,26.4,5300
WR,26.1,3300
WR,23,4300
WR,21.5,3900
WR,21.3,6300
WR,21.1,3700
WR,21,6000
WR,20.8,7800
WR,20.6,9200
WR,18.4,4000
WR,17.8,4000
WR,17.3,3400
WR,17,4600
WR,15.9,5000
WR,15.3,6700
WR,15.2,6300
WR,14.8,4200
WR,14.5,7200
WR,13.7,4200
WR,13.6,5400
WR,13.3,6400
WR,12.6,6100
WR,12.3,5400
WR,12.3,3100
WR,12,5200
WR,12,5900
WR,11.9,3600
WR,11.4,3000
WR,11.3,5300
WR,11.1,4100
WR,10.9,4700
WR,9.8,6600
WR,9.6,3900
WR,8.9,3700
WR,8.9,4400
WR,8.8,3800
WR,8.4,4500
WR,7.9,3000
WR,7.7,3000
WR,7.5,5800
WR,7.3,4000
WR,7.1,3000
WR,7.1,3000
WR,7.1,4700
WR,7,6500
WR,6.9,3500
WR,6.7,3100
WR,6.2,4200
WR,6.1,4100
WR,6,3000
WR,5.9,3000
WR,5.8,4800
WR,5.8,3000
WR,5.8,4500
WR,5.6,4800
WR,5.3,5500
WR,5.2,7000
WR,5.2,3000
WR,4.9,
WR,4.8,3000
WR,4.8,3400
WR,4.8,4400
WR,4.6,3300
WR,4.3,3100
WR,4.2,3000
WR,4,5700
WR,3.8,3200
WR,3.8,4000
WR,3.7,4100
WR,3.4,3300
WR,3,4600
WR,2.7,3000
WR,2.6,3000
WR,2.6,3100
WR,2.5,3300
WR,2.5,3000
WR,2.4,3000
WR,2.4,3000
WR,2.3,7700
WR,2.3,3000
WR,2.1,3300
WR,2,3000
WR,2,3000
WR,1.9,3000
WR,1.9,3000
WR,1.8,3000
WR,1.7,3200
WR,1.7,3400
WR,1.6,3200
WR,1.6,7400
WR,1.4,3300
WR,1.1,3100
WR,0.6,3100
WR,0,3000
WR,0,4000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3500
WR,0,3200
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3300
WR,0,3700
WR,0,3000
WR,0,3000
WR,0,3200
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3300
WR,0,3000
WR,0,3100
WR,0,3000
WR,-1,3800
TE,23.6,4000
TE,20.4,2600
TE,20.3,6700
TE,17,5600
TE,14.3,4300
TE,13.2,4100
TE,12.1,2500
TE,12.1,4900
TE,11.1,2700
TE,10.9,5000
TE,10.3,2500
TE,9.9,3900
TE,9.3,2500
TE,8.4,2800
TE,8.1,3100
TE,8,2500
TE,7.9,2600
TE,7.8,2800
TE,6.9,2500
TE,6.7,2600
TE,6.6,2700
TE,6.6,3700
TE,6.5,2900
TE,5.9,2500
TE,5.7,3200
TE,5.2,2500
TE,4.5,2600
TE,4.1,2500
TE,4,4900
TE,4,2500
TE,2.9,2500
TE,2.6,2500
TE,2.3,2500
TE,2.1,2900
TE,2,2500
TE,1.9,4500
TE,1.8,2500
TE,1.6,2500
TE,1.6,2500
TE,1.5,2500
TE,1.5,2500
TE,1.5,4600
TE,1.3,2500
TE,0.6,2700
TE,0.3,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,3400
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,3000
TE,0,3100
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
Def,18,3400
Def,13,3200
Def,13,3500
Def,12,3800
Def,12,3600
Def,11,3500
Def,11,3100
Def,10,2400
Def,8,3300
Def,8,2000
Def,7,3700
Def,6,2600
Def,6,2100
Def,6,3000
Def,6,2600
Def,5,2700
Def,5,2300
Def,5,3200
Def,5,2500
Def,5,2900
Def,3,3100
Def,2,2800
Def,2,2800
Def,0,3100
Def,0,2500
Def,-4,3000
QB,39.52,7000
QB,36.9,7100
QB,26.86,6600
QB,25.88,6500
QB,23.76,6700
QB,23.02,5900
QB,22.84,6900
QB,22.78,5000
QB,19.04,5000
QB,18.68,5600
QB,18.66,7400
QB,18.32,6500
QB,18.1,5700
QB,17.56,5800
QB,16.64,5400
QB,15.6,7800
QB,15.08,5100
QB,14.88,5000
QB,14.64,6100
QB,13.88,7600
QB,13.54,5000
QB,13.52,6300
QB,13.06,5400
QB,12.12,5000
QB,11.94,5300
QB,10.4,5000
QB,10.22,7300
QB,9.56,5800
QB,9.5,5100
QB,9.44,6100
QB,9.08,5500
QB,6.72,5400
QB,1.3,5000
QB,0,5000
QB,-0.52,5000
RB,26.2,4400
RB,25.9,6800
RB,25.8,7500
RB,25.7,6900
RB,24.9,6300
RB,24.8,4300
RB,22.8,6700
RB,22.5,5900
RB,21.2,3000
RB,20.5,5200
RB,20.3,3500
RB,20,6000
RB,19.2,3700
RB,18.5,3900
RB,18.2,3900
RB,15.7,5600
RB,15.4,7800
RB,14.9,4200
RB,14.4,5500
RB,14,3300
RB,13.8,7000
RB,13.5,3000
RB,13.2,6700
RB,12.6,4000
RB,12.2,6500
RB,12,3400
RB,11.6,3000
RB,11.2,3600
RB,10.8,3000
RB,10.1,3000
RB,10,3000
RB,9.8,5200
RB,9.8,3300
RB,9.7,0
RB,9.6,5700
RB,8.8,5000
RB,7.9,6200
RB,7.2,4700
RB,7.1,4100
RB,6.6,4000
RB,6.6,3300
RB,6.3,6600
RB,6.3,4500
RB,5.3,3000
RB,4.8,3000
RB,4.5,5600
RB,4.4,4900
RB,4.4,3000
RB,3.9,3000
RB,3.6,3000
RB,3.5,3000
RB,3.4,3400
RB,3.4,3900
RB,3.3,3100
RB,3.2,3000
RB,3.1,3500
RB,3,3400
RB,3,3000
RB,2.9,3900
RB,2.9,3000
RB,2.8,3000
RB,2.6,3000
RB,2.5,3000
RB,2.5,3000
RB,2.4,3800
RB,2.1,3000
RB,1.8,3300
RB,1.7,3000
RB,1.6,3000
RB,1.5,3600
RB,1.4,3200
RB,1.4,3000
RB,1.3,3000
RB,1.2,3400
RB,1.1,3300
RB,0.9,3000
RB,0.9,3500
RB,0.7,5400
RB,0.6,3000
RB,0.6,0
RB,0.4,3400
RB,0.1,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3100
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3200
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
WR,51,9200
WR,36.3,8500
WR,33.8,6400
WR,28.1,4500
WR,28,3300
WR,27.4,4300
WR,27.1,3500
WR,27.1,5300
WR,22.8,6400
WR,22.4,9700
WR,21.4,6700
WR,20.9,3000
WR,20.8,3400
WR,18.9,7000
WR,17.2,7000
WR,16.5,8000
WR,15.9,3400
WR,15.8,3000
WR,15.1,3000
WR,15,4300
WR,14.4,3100
WR,14.4,3800
WR,14.4,3500
WR,13.8,3600
WR,13.7,4700
WR,13.2,3000
WR,13.1,6900
WR,13,3000
WR,12.9,7100
WR,12.8,6000
WR,12.8,3000
WR,12.7,5200
WR,12.6,5100
WR,12.4,7300
WR,12.2,3900
WR,12,4100
WR,12,3000
WR,12,4400
WR,11.5,3400
WR,11.3,7200
WR,11.2,3000
WR,10.9,6500
